studentID,Current_CGPA,Total_Backlogs,Semester_Score,CGPA_Trend,Grade_Trend,Backlog_Trend
E2738,7.3,0,79.6875,0.03,0.26,0
E2739,8.9,0,86.75,0.14,0.46,0
E2740,7.68,0,74.6875,-0.04,-0.74,0
E2741,7.24,0,69.0625,-0.03,0.11,0
E2742,8.65,0,87.5,0.03,-0.11,-1
E2743,7.47,0,78.0,-0.02,0.54,0
E2744,5.59,2,51.25,-0.16,0.03,1
E2745,7.86,0,75.75,0.04,0.13,0
E2746,5.89,1,52.0,-0.0,-0.98,-1
E2747,7.76,0,77.6875,0.04,-0.35,0
E2748,7.85,0,71.75,-0.03,-1.03,0
E2749,7.73,0,79.25,0.07,0.98,-1
E2750,7.84,0,80.5,0.05,-0.44,0
E2751,9.1,0,81.4375,0.06,-0.48,0
E2752,7.88,0,80.75,0.05,0.29,0
E2753,8.87,0,82.1875,0.04,0.4,0
E2754,7.55,1,74.8125,-0.03,-0.3,0
E2755,9.19,0,86.1875,0.14,1.35,-1
E2756,8.09,0,78.9375,-0.01,0.03,0
E2757,8.21,0,83.8125,0.02,0.08,0
E2758,8.02,0,81.3125,0.08,0.98,0
E2759,8.01,0,75.9375,0.06,0.82,-1
E2760,8.15,0,78.6875,-0.04,-0.11,-1
E2761,9.14,0,85.0,0.02,0.59,0
E2762,5.3,1,51.0,-0.2,-2.1,1
E2763,6.28,1,51.75,-0.04,0.23,0
E2764,9.5,0,83.375,0.07,-0.03,0
E2765,9.13,0,85.5,0.02,-0.65,-1
E2766,5.29,2,49.6875,0.04,0.88,0
E2767,7.73,0,78.9375,0.03,-0.45,-1
E2768,8.86,0,85.625,0.04,0.33,0
E2769,9.41,0,87.1875,0.08,-0.02,0
E2770,9.16,0,85.625,0.1,1.13,0
E2771,9.16,0,88.3125,0.01,0.31,0
E2772,9.02,0,87.375,0.04,1.06,0
E2773,5.54,0,57.1875,0.0,-0.18,0
E2774,8.25,0,76.5,0.02,1.02,-1
E2775,5.51,1,55.0,-0.06,-1.09,2
E2776,7.32,0,77.75,0.01,-0.09,0
E2777,8.13,0,74.9375,-0.04,-0.31,0
E2778,8.04,0,77.4375,-0.03,-0.37,-1
E2779,8.03,0,81.375,0.02,0.88,0
E2780,7.94,0,79.1875,-0.02,0.75,0
E2781,9.04,0,83.6875,0.01,1.0,-1
E2782,5.46,0,55.1875,0.01,-0.48,0
E2783,6.12,1,61.75,0.1,1.2,0
E2784,5.48,0,50.9375,-0.0,-0.13,-1
E2785,7.73,0,80.0,0.08,1.34,0
E2786,5.44,1,49.1875,-0.14,-0.51,0
E2787,7.91,0,76.875,0.09,0.58,-1
E2788,8.08,0,81.5,-0.02,0.52,0
E2789,7.18,1,71.625,0.09,2.14,0
E2790,8.44,0,82.0,0.1,1.49,0
E2791,7.24,0,72.0625,0.04,1.4,1
E2792,8.31,0,81.375,0.1,1.21,0
E2793,7.7,0,81.0625,0.04,0.1,0
E2794,7.87,0,83.25,-0.01,0.71,0
E2795,9.14,0,85.1875,0.07,0.23,0
E2796,8.24,0,77.0,0.04,0.78,-1
E2797,7.79,0,79.875,-0.04,-0.91,0
E2798,5.65,2,53.4375,-0.04,0.01,0
E2799,8.71,0,82.8125,0.15,1.96,0
E2800,5.13,0,55.875,-0.15,-0.91,1
E2801,5.54,1,54.3125,-0.0,-0.58,2
E2802,8.54,0,79.25,0.09,1.94,0
E2803,7.95,0,75.875,0.09,0.36,0
E2804,9.11,0,83.375,0.14,2.47,0
E2805,8.15,0,80.1875,0.03,1.13,0
E2806,8.23,0,74.4375,0.1,1.66,0
E2807,8.04,0,80.5625,0.06,0.21,0
E2808,7.77,0,76.125,-0.03,-0.29,0
E2809,7.43,0,77.3125,0.02,1.04,0
E2810,9.01,0,87.25,0.11,0.28,0
E2811,5.63,2,51.9375,-0.14,-1.42,1
E2812,8.05,0,77.75,0.05,1.41,-1
E2813,8.78,0,83.4375,0.1,1.78,-1
E2814,8.4,0,76.125,-0.03,-0.36,0
E2815,7.98,0,77.1875,0.03,0.32,0
E2816,7.45,0,74.0,0.07,1.3,-1
E2817,7.97,0,78.0,0.02,-0.08,0
E2818,8.46,0,81.4375,-0.05,0.41,0
E2819,8.44,0,84.4375,0.0,0.51,0
E2820,8.26,0,77.375,0.0,-0.47,0
E2821,8.91,0,86.75,0.14,2.44,0
E2822,8.18,0,76.5625,-0.02,0.67,0
E2823,8.72,0,90.1875,0.1,0.06,0
E2824,8.28,0,77.75,-0.02,0.41,0
E2825,8.28,0,82.3125,-0.0,0.36,-1
E2826,7.27,1,67.5625,0.07,1.67,0
E2827,7.87,0,79.4375,0.06,0.97,0
E2828,7.9,0,76.1875,-0.04,0.45,-1
E2829,6.25,2,54.25,-0.09,-0.6,0
E2830,9.2,0,85.6875,0.0,0.13,0
E2831,8.34,0,81.0625,0.02,-0.68,0
E2832,8.59,0,83.6875,0.1,1.3,-1
E2833,7.44,0,77.0625,-0.03,-1.08,-1
E2834,8.24,0,77.125,-0.01,-0.58,0
E2835,7.2,1,71.75,-0.02,-1.06,0
E2836,5.66,2,47.8125,0.03,-0.27,0
E2837,9.07,0,85.8125,0.15,0.72,-1
E2838,7.82,0,75.6875,-0.04,0.24,0
E2839,6.89,0,77.0,0.05,0.93,0
E2840,4.93,1,51.8125,-0.11,-1.12,1
E2841,7.43,0,80.3125,0.01,1.02,0
E2842,7.08,1,77.0625,0.05,0.93,-1
E2843,7.31,0,70.5625,0.08,0.46,1
E2844,7.77,0,80.0,0.09,0.13,0
E2845,8.51,0,79.0,0.04,0.03,0
E2846,7.6,0,75.75,0.0,-0.86,0
E2847,8.7,0,86.9375,0.12,1.15,0
E2848,7.9,0,75.6875,-0.01,0.48,0
E2849,8.92,0,83.5625,0.08,1.14,0
E2850,8.21,0,77.6875,0.0,-0.26,0
E2851,5.52,0,53.8125,-0.04,-0.36,1
E2852,7.96,0,80.4375,-0.01,0.88,0
E2853,6.0,3,58.0,-0.15,-0.68,0
E2854,5.69,2,52.875,0.03,0.33,0
E2855,8.19,0,73.4375,-0.03,-1.14,-1
E2856,6.53,1,76.1875,0.0,-0.43,1
E2857,5.16,1,56.75,-0.14,-0.9,0
E2858,8.99,0,88.0,0.01,-0.78,0
E2859,8.18,0,79.375,-0.04,-0.99,0
E2860,8.76,0,84.1875,0.03,-0.29,0
E2861,5.64,0,54.25,0.02,-0.36,2
E2862,8.92,0,87.125,0.04,1.23,-1
E2863,5.29,0,51.8125,0.04,0.14,0
E2864,6.49,0,71.9375,0.02,0.12,-1
E2865,6.51,1,75.875,-0.01,0.18,0
E2866,8.16,0,75.8125,0.04,1.11,-1
E2867,5.49,0,47.5625,-0.07,-0.42,-1
E2868,7.51,0,76.6875,0.05,-0.07,0
E2869,8.16,0,78.875,-0.01,-0.16,0
E2870,9.15,0,85.25,0.05,-0.15,0
E2871,7.62,0,74.6875,0.08,1.25,-1
E2872,8.02,0,78.1875,0.09,0.88,0
E2873,8.17,0,81.5,0.08,1.03,0
E2874,9.15,0,90.3125,0.06,1.58,0
E2875,7.93,0,79.6875,0.07,-0.21,0
E2876,6.99,0,66.0,-0.0,0.21,0
E2877,6.45,1,66.9375,-0.0,0.3,0
E2878,8.17,0,75.625,-0.02,0.12,0
E2879,8.71,0,84.875,0.09,1.3,0
E2880,9.15,0,87.0625,0.03,0.72,0
E2881,9.16,0,88.5625,0.05,0.21,0
E2882,8.4,0,76.5,0.08,0.48,0
E2883,8.54,0,74.875,-0.02,-0.01,0
E2884,8.18,0,80.125,-0.04,-0.77,0
E2885,8.55,0,79.75,-0.04,-0.25,-1
E2886,8.94,0,86.25,0.14,1.94,0
E2887,8.78,0,86.625,0.08,0.26,0
E2888,8.02,0,73.8125,0.01,-0.9,0
E2889,7.95,0,78.625,0.07,1.18,0
E2890,8.04,0,74.875,0.08,0.48,0
E2891,8.39,0,79.875,-0.0,0.0,0
E2892,7.7,0,76.25,0.05,1.13,0
E2893,8.15,0,79.125,0.07,0.07,0
E2894,6.79,1,73.6875,0.03,-0.71,0
E2895,8.03,0,79.0,-0.03,-0.7,-1
E2896,8.75,0,89.5,0.13,1.42,0
E2897,8.73,0,81.0,0.03,-0.33,-1
E2898,8.82,0,71.125,-0.01,-0.41,0
E2899,7.69,0,75.6875,0.01,-0.2,0
E2900,5.19,2,50.4375,-0.19,-2.57,0
E2901,7.5,0,75.3125,-0.03,0.37,-1
E2902,6.38,0,67.4375,0.05,1.28,0
E2903,8.04,0,75.75,-0.05,-1.57,0
E2904,7.79,0,78.25,0.01,-0.16,-1
E2905,9.17,0,84.5,0.08,1.26,0
E2906,9.34,0,85.6875,0.01,0.64,0
E2907,7.73,0,78.75,0.1,1.5,0
E2908,6.63,0,68.125,-0.05,-0.48,0
E2909,9.08,0,84.375,0.05,1.11,0
E2910,8.29,0,79.1875,-0.0,-0.14,0
E2911,7.33,1,68.375,-0.05,-1.45,-1
E2912,5.66,0,53.25,-0.2,-2.8,-1
E2913,8.96,0,85.8125,0.11,1.41,0
E2914,8.25,0,76.1875,0.1,1.62,0
E2915,8.8,0,82.25,0.03,0.47,-1
E2916,5.87,3,53.8125,-0.03,-0.95,0
E2917,8.8,0,82.1875,0.06,0.12,0
E2918,5.35,1,57.875,0.01,1.01,1
E2919,8.31,0,72.5,0.01,0.9,0
E2920,8.43,0,79.625,-0.0,-0.05,0
E2921,8.84,0,87.125,0.05,0.64,-1
E2922,6.11,0,44.6875,-0.02,-0.61,2
E2923,5.82,2,49.1875,0.0,0.71,0
E2924,8.57,0,76.6875,-0.02,0.54,0
E2925,7.67,0,77.9375,0.01,-0.75,0
E2926,5.51,1,53.375,0.03,-0.01,1
E2927,5.45,3,52.0,0.0,0.59,0
E2928,5.24,2,54.0,0.05,0.45,-1
E2929,8.71,0,85.5,0.11,0.68,0
E2930,5.21,2,55.8125,-0.1,-0.74,1
E2931,9.26,0,82.25,0.09,0.99,0
E2932,7.81,0,79.9375,0.05,0.43,0
E2933,6.55,1,64.625,-0.08,0.29,0
E2934,8.07,0,79.375,0.03,0.74,-1
E2935,9.24,0,85.3125,0.11,1.0,0
E2936,7.17,0,78.25,-0.02,0.08,0
E2937,7.9,0,74.0625,0.07,0.39,0
E2938,9.3,0,85.75,0.09,0.9,0
E2939,4.76,1,52.375,0.04,0.39,2
E2940,8.87,0,84.9375,0.01,0.95,0
E2941,6.99,0,71.125,-0.05,-1.35,0
E2942,7.75,0,77.5,0.04,0.62,0
E2943,8.88,0,85.125,0.04,0.84,0
E2944,7.51,0,74.9375,0.06,0.04,0
E2945,8.2,0,75.75,0.06,-0.02,0
E2946,7.99,0,78.1875,-0.03,-1.23,0
E2947,7.95,0,72.5,0.03,0.13,0
E2948,7.98,0,75.4375,0.03,-0.33,0
E2949,8.78,0,88.5625,0.06,-0.09,0
E2950,8.18,0,78.875,0.09,0.39,0
E2951,5.76,3,52.125,0.01,0.26,1
E2952,8.06,0,77.1875,0.05,0.98,0
E2953,9.0,0,82.75,0.11,1.15,-1
E2954,9.17,0,83.625,0.07,0.6,0
E2955,8.65,0,85.5625,0.14,1.39,0
E2956,6.59,1,67.6875,0.04,0.6,0
E2957,7.99,0,79.1875,0.06,1.32,0
E2958,6.68,0,70.125,0.07,0.13,1
E2959,8.31,0,80.6875,-0.01,-0.09,-1
E2960,8.42,0,78.1875,0.07,0.39,0
E2961,8.17,0,74.4375,-0.02,-0.07,0
E2962,8.28,0,78.1875,0.0,-0.95,-1
E2963,5.56,2,47.5625,-0.12,-1.67,0
E2964,8.06,0,76.1875,0.1,1.22,0
E2965,6.23,0,64.875,0.07,1.57,0
E2966,7.68,0,76.9375,0.06,0.58,0
E2967,6.01,1,69.5,0.05,1.0,1
E2968,7.87,0,77.125,0.03,-0.29,0
E2969,7.4,0,77.9375,0.09,0.68,0
E2970,9.03,0,86.8125,0.07,-0.42,-1
E2971,7.77,0,83.125,0.01,0.45,-1
E2972,6.7,0,69.0625,-0.07,-1.05,0
E2973,6.14,0,72.5625,0.06,0.96,-1
E2974,7.98,0,74.8125,0.06,1.33,0
E2975,7.28,1,68.0625,-0.02,0.82,0
E2976,4.88,3,49.1875,-0.19,-0.63,0
E2977,8.85,0,82.5625,0.13,0.35,0
E2978,7.97,0,77.9375,-0.05,0.01,-1
E2979,7.93,0,80.4375,0.06,1.04,0
E2980,9.46,0,84.0,0.15,2.46,0
E2981,8.6,0,85.375,0.07,0.74,0
E2982,7.16,0,74.875,-0.05,-0.85,-1
E2983,7.01,0,70.25,0.04,-0.1,0
E2984,8.89,0,83.375,0.12,1.19,-1
E2985,8.87,0,88.0625,0.08,0.38,0
E2986,8.61,0,77.3125,0.1,1.94,0
E2987,7.87,0,79.5625,-0.04,-0.04,0
E2988,5.32,1,50.375,-0.07,-0.74,1
E2989,7.76,0,82.375,0.06,1.35,0
E2990,7.78,0,76.375,0.08,1.01,-1
E2991,7.35,0,71.125,-0.06,-0.58,0
E2992,9.02,0,84.6875,0.12,1.4,0
E2993,6.04,2,51.5625,-0.06,-0.98,-1
E2994,5.81,1,76.9375,-0.02,-1.07,0
E2995,5.91,2,52.25,-0.17,-1.31,1
E2996,5.36,2,49.4375,0.02,0.4,0
E2997,5.85,0,51.6875,-0.16,-1.59,1
E2998,7.92,0,84.0625,-0.0,-0.28,0
E2999,8.06,0,81.0,-0.01,0.25,0
E3000,8.16,0,81.9375,0.08,0.88,0
E3001,8.32,0,80.0625,0.05,-0.15,0
E3002,8.23,0,74.75,0.07,0.46,0
E3003,5.46,1,47.9375,-0.14,0.12,0
E3004,6.67,0,69.375,0.02,1.0,0
E3005,7.96,0,80.0625,0.04,0.22,0
E3006,8.37,0,80.5625,0.07,1.15,0
E3007,5.25,0,54.25,0.03,-0.18,0
E3008,8.05,0,77.5,-0.05,0.15,0
E3009,8.05,0,77.6875,0.05,1.49,0
E3010,8.13,0,79.25,-0.04,0.49,-1
E3011,7.65,0,76.5,0.03,-0.53,0
E3012,8.26,0,79.75,-0.01,-0.17,0
E3013,7.93,0,78.0625,-0.0,0.13,0
E3014,7.06,1,75.4375,-0.03,-0.32,0
E3015,9.05,0,84.9375,0.09,0.27,0
E3016,7.85,0,78.8125,0.0,-1.0,0
E3017,8.32,0,76.6875,0.06,1.09,0
E3018,7.48,1,69.25,-0.02,0.62,1
E3019,8.66,0,74.125,-0.04,-0.97,0
E3020,9.27,0,80.625,0.12,2.28,-1
E3021,9.15,0,82.3125,0.04,0.86,0
E3022,4.6,2,45.5625,-0.09,-0.48,0
E3023,8.07,0,77.375,0.05,0.94,0
E3024,5.67,1,50.3125,-0.12,-0.88,2
E3025,7.48,0,79.125,-0.09,-1.62,0
E3026,7.79,0,72.5625,0.01,-0.66,0
E3027,7.76,1,72.625,0.09,1.72,0
E3028,5.77,0,48.625,-0.04,-0.72,1
E3029,9.06,0,84.5625,0.1,2.07,0
E3030,7.78,0,79.75,0.04,0.79,0
E3031,8.74,0,84.25,0.03,-0.43,0
E3032,5.36,2,48.875,-0.1,-0.35,0
E3033,7.44,0,72.25,0.06,-0.35,0
E3034,7.64,0,80.375,-0.03,-0.57,0
E3035,8.1,0,77.6875,-0.01,-0.05,0
E3036,9.18,0,79.5,0.04,1.2,0
E3037,8.85,0,76.8125,0.01,-0.81,0
E3038,7.57,0,74.9375,0.1,1.04,0
E3039,8.47,0,91.125,0.01,-0.35,0
E3040,7.7,0,80.375,0.03,0.89,0
E3041,5.46,1,48.5625,-0.16,-2.02,0
E3042,7.95,0,79.25,0.1,1.27,0
E3043,6.57,1,74.0625,-0.08,-1.25,0
E3044,9.21,0,82.8125,0.06,0.98,-1
E3045,7.97,0,76.3125,0.06,0.95,0
E3046,8.04,0,78.5625,0.06,1.47,0
E3047,8.05,0,78.125,0.01,-0.26,0
E3048,8.56,0,86.125,0.05,0.18,-1
E3049,5.89,2,53.5625,-0.1,-0.24,-1
E3050,6.7,1,66.125,-0.05,0.33,1
E3051,8.25,0,80.25,-0.02,0.56,-1
E3052,8.14,0,75.75,0.02,-0.01,0
E3053,8.74,0,85.4375,0.04,-0.27,0
E3054,8.06,0,78.8125,-0.01,-0.07,0
E3055,5.74,2,53.1875,-0.04,0.04,-1
E3056,8.71,0,87.875,0.15,1.27,0
E3057,8.98,0,81.75,0.09,0.56,0
E3058,8.93,0,85.3125,0.01,0.87,0
E3059,7.62,1,69.375,-0.08,-1.1,0
E3060,8.35,0,76.75,0.09,1.06,0
E3061,8.11,0,76.1875,-0.01,-0.72,-1
E3062,8.32,0,80.1875,-0.04,-0.14,0
E3063,9.25,0,86.8125,0.09,1.13,0
E3064,8.27,0,74.6875,0.04,0.35,0
E3065,7.75,0,75.25,0.05,1.25,0
E3066,8.84,0,78.0625,0.04,0.11,0
E3067,7.86,0,80.1875,-0.05,-0.14,0
E3068,9.5,0,88.125,0.14,0.97,0
E3069,7.63,1,69.875,-0.05,0.31,0
E3070,4.93,1,51.25,-0.03,0.71,2
E3071,6.95,1,72.4375,0.04,1.41,1
E3072,8.19,0,74.375,0.04,0.91,0
E3073,7.55,0,81.9375,-0.0,0.34,0
E3074,7.82,0,74.9375,-0.01,-0.42,0
E3075,7.95,0,77.375,0.04,1.27,-1
E3076,7.51,0,77.4375,0.08,0.83,0
E3077,9.05,0,87.1875,0.14,1.27,0
E3078,7.7,0,79.9375,-0.03,-0.79,0
E3079,5.44,1,54.125,-0.16,-2.27,-1
E3080,8.77,0,86.8125,0.14,2.09,0
E3081,6.63,0,48.375,-0.02,-0.48,0
E3082,9.08,0,81.4375,0.13,2.31,0
E3083,8.93,0,82.1875,0.03,0.37,0
E3084,7.67,0,66.0,0.02,-0.42,1
E3085,9.11,0,84.3125,0.11,0.4,0
E3086,9.03,0,84.1875,0.1,1.82,0
E3087,9.37,0,83.0,0.06,1.26,0
E3088,8.11,0,78.1875,-0.05,-0.62,0
E3089,7.99,0,78.3125,0.04,1.43,0
E3090,5.11,2,46.4375,-0.14,-2.15,-1
E3091,8.45,0,71.1875,0.02,1.07,0
E3092,8.26,0,77.375,0.09,1.38,0
E3093,6.75,0,78.0,-0.02,0.73,-1
E3094,7.69,1,68.1875,0.07,0.91,0
E3095,8.92,0,85.3125,0.03,0.57,0
E3096,7.97,0,84.4375,0.05,-0.09,0
E3097,6.86,1,69.6875,0.1,1.15,-1
E3098,8.21,0,79.375,-0.03,-0.72,0
E3099,7.47,1,77.0625,-0.1,-1.72,0
E3100,5.13,2,50.0,-0.09,0.18,-1
E3101,8.99,0,81.25,0.01,-0.13,-1
E3102,5.37,1,46.875,-0.01,0.43,0
E3103,8.12,0,80.0625,0.09,2.11,-1
E3104,8.06,0,76.25,0.02,-0.28,-1
E3105,7.81,0,80.6875,-0.01,-0.31,0
E3106,7.5,0,74.4375,0.02,0.59,0
E3107,5.92,0,52.6875,-0.02,-1.09,-1
E3108,8.99,0,82.6875,0.0,-0.5,0
E3109,7.82,0,79.8125,0.04,0.77,0
E3110,8.75,0,82.1875,0.09,0.85,-1
E3111,8.28,0,78.0,0.05,0.2,0
E3112,8.12,0,76.375,-0.01,0.7,-1
E3113,7.94,0,78.5,0.06,0.48,-1
E3114,8.85,0,82.5625,0.01,1.01,0
E3115,4.86,1,51.125,-0.15,-1.12,0
E3116,7.88,0,78.0625,0.08,1.3,-1
E3117,7.79,0,76.875,0.06,0.76,0
E3118,7.77,0,76.0625,-0.05,-0.42,0
E3119,8.16,0,75.5,-0.01,0.64,0
E3120,4.91,0,48.3125,-0.15,-1.59,1
E3121,7.39,1,73.8125,-0.05,0.29,1
E3122,8.45,0,77.0625,-0.01,-0.24,0
E3123,7.11,0,80.0625,-0.04,0.19,0
E3124,8.27,0,76.4375,0.02,-0.08,0
E3125,5.7,2,48.8125,-0.02,0.56,0
E3126,7.84,0,79.0,0.04,0.9,-1
E3127,9.26,0,84.125,0.1,2.23,0
E3128,8.05,0,77.1875,-0.04,0.51,0
E3129,5.91,1,76.75,0.09,0.45,0
E3130,7.12,0,72.9375,0.07,0.54,0
E3131,6.97,1,71.3125,0.06,0.18,0
E3132,5.66,2,49.3125,0.01,-0.04,0
E3133,8.96,0,89.1875,0.14,2.6,0
E3134,7.52,0,73.8125,0.03,-0.21,0
E3135,7.76,0,78.75,-0.02,-0.76,0
E3136,8.71,0,88.0,0.09,-0.04,0
E3137,6.03,0,73.4375,0.05,-0.19,1
E3138,9.06,0,85.3125,0.11,0.54,0
E3139,7.72,0,80.8125,0.03,0.5,0
E3140,8.3,0,76.1875,-0.04,-0.02,0
E3141,5.81,1,51.125,-0.11,-1.24,0
E3142,5.62,1,53.25,0.03,-0.67,0
E3143,7.32,0,82.5625,0.04,-0.04,0
E3144,8.01,0,78.8125,0.03,0.12,0
E3145,5.02,0,52.875,-0.13,-0.57,-1
E3146,5.12,2,47.5625,-0.11,-1.28,0
E3147,7.56,0,75.75,0.08,1.39,0
E3148,4.9,1,51.625,-0.03,-1.14,0
E3149,6.78,1,69.25,0.06,-0.08,0
E3150,5.18,2,51.0625,-0.09,-1.36,1
E3151,8.94,0,88.875,0.09,0.36,0
E3152,5.61,2,50.1875,-0.14,-1.91,1
E3153,8.39,0,76.0625,0.06,-0.44,0
E3154,8.44,0,74.625,0.01,-0.57,-1
E3155,6.27,1,76.4375,-0.01,-0.99,0
E3156,8.9,0,86.0625,0.1,0.85,0
E3157,8.9,0,84.0625,0.14,2.44,0
E3158,8.23,0,75.5625,-0.04,-0.02,-1
E3159,7.81,0,68.875,0.07,0.75,0
E3160,5.07,1,55.875,-0.13,-0.03,1
E3161,8.92,0,87.0625,0.07,1.0,0
E3162,7.86,0,82.875,-0.05,-1.37,0
E3163,9.09,0,88.125,0.05,0.36,0
E3164,7.96,0,79.6875,0.03,-0.45,0
E3165,5.61,2,49.1875,-0.19,-2.78,1
E3166,8.95,0,91.0625,0.07,0.24,0
E3167,8.05,0,77.125,0.09,1.73,0
E3168,7.83,0,78.0,-0.03,-0.13,0
E3169,7.2,0,74.0625,0.05,-0.15,0
E3170,9.25,0,85.0625,0.06,0.64,0
E3171,9.33,0,88.0625,0.1,0.39,0
E3172,8.86,0,83.875,0.04,1.16,0
E3173,8.84,0,82.9375,0.02,1.11,-1
E3174,8.33,0,76.4375,-0.03,-1.15,-1
E3175,8.19,0,78.75,-0.04,0.37,0
E3176,5.84,0,49.0625,-0.15,-2.09,2
E3177,8.77,0,90.3125,0.1,1.15,0
E3178,7.98,0,77.3125,0.08,0.35,0
E3179,4.95,2,52.5625,0.0,0.84,1
E3180,8.18,0,81.125,0.05,0.84,0
E3181,7.93,0,81.4375,-0.03,-0.54,0
E3182,7.64,0,79.5625,-0.01,-0.39,-1
E3183,8.41,0,74.8125,-0.0,0.46,-1
E3184,7.88,0,76.75,-0.01,0.86,0
E3185,7.85,0,78.625,0.03,1.15,0
E3186,7.82,0,79.0625,0.03,-0.08,-1
E3187,4.85,0,45.75,-0.11,-1.17,-1
E3188,7.62,1,73.0,-0.03,-0.53,0
E3189,5.81,1,51.8125,0.01,0.03,0
E3190,7.9,0,78.4375,0.07,0.04,0
E3191,8.19,0,80.75,-0.0,0.51,0
E3192,7.99,0,81.25,0.09,1.46,0
E3193,7.53,0,70.5,0.09,0.83,0
E3194,7.88,0,80.75,-0.0,0.64,0
E3195,7.67,0,74.6875,0.0,-0.19,0
E3196,9.11,0,80.625,0.08,-0.05,0
E3197,8.16,0,70.5625,0.09,1.34,0
E3198,8.78,0,77.375,0.08,0.58,0
E3199,6.93,1,72.4375,-0.08,-0.68,0
E3200,7.5,0,81.1875,0.01,0.19,0
E3201,7.0,0,69.5625,0.01,-0.01,1
E3202,7.11,1,69.375,0.0,-0.16,0
E3203,9.21,0,83.0625,0.03,0.59,0
E3204,8.2,0,78.25,0.08,0.88,0
E3205,7.41,1,77.4375,0.04,0.25,-1
E3206,7.34,1,68.9375,0.07,0.42,0
E3207,8.25,0,83.0625,0.08,-0.16,0
E3208,5.38,3,49.8125,-0.01,-0.46,1
E3209,7.29,0,76.3125,0.02,0.04,0
E3210,7.47,0,76.0625,0.04,0.59,0
E3211,8.09,0,81.0625,-0.03,-0.86,0
E3212,9.15,0,87.8125,0.1,1.52,-1
E3213,7.73,0,77.3125,-0.02,-0.54,-1
E3214,7.83,0,80.0625,0.05,0.76,0
E3215,6.73,0,71.0,-0.05,-0.43,0
E3216,7.97,0,78.625,-0.03,-0.01,0
E3217,9.13,0,84.9375,0.02,0.23,0
E3218,8.66,0,76.3125,-0.05,-0.67,-1
E3219,5.34,0,55.3125,-0.02,0.7,-1
E3220,7.86,0,77.375,0.06,1.42,0
E3221,8.17,0,80.8125,0.03,0.38,0
E3222,7.79,0,80.8125,-0.03,-0.39,0
E3223,8.04,0,81.375,-0.04,0.22,0
E3224,7.78,0,78.6875,-0.05,-0.88,0
E3225,7.55,0,81.1875,-0.03,0.49,-1
E3226,5.54,2,48.25,0.02,0.37,0
E3227,8.27,0,80.8125,-0.01,-0.28,0
E3228,8.8,0,80.875,0.05,-0.05,0
E3229,7.85,0,78.0,-0.03,-0.71,0
E3230,8.16,0,77.8125,-0.02,0.45,0
E3231,7.12,0,71.5,0.0,-0.84,-1
E3232,7.3,1,70.375,0.02,-0.08,0
E3233,8.23,0,81.75,-0.01,-1.06,0
E3234,8.06,0,76.9375,-0.04,0.03,0
E3235,8.11,0,77.5625,0.01,0.81,-1
E3236,5.37,1,53.3125,-0.14,-1.35,1
E3237,8.26,0,76.1875,-0.02,-0.43,0
E3238,6.06,0,70.4375,0.09,0.51,-1
E3239,7.89,0,78.4375,0.04,0.94,-1
E3240,8.68,0,84.4375,0.08,1.45,0
E3241,8.02,0,76.3125,0.01,-0.1,0
E3242,8.22,0,73.6875,0.01,0.27,0
E3243,5.22,1,51.25,-0.06,-0.56,-1
E3244,8.04,0,73.9375,0.05,0.31,-1
E3245,7.95,0,76.875,0.06,0.76,0
E3246,7.71,0,79.125,-0.02,-0.7,0
E3247,8.07,0,80.75,0.03,0.89,-1
E3248,8.41,0,77.5,0.01,0.21,0
E3249,7.46,0,85.8125,0.08,0.43,-1
E3250,7.67,0,74.9375,0.04,1.38,0
E3251,9.04,0,87.0625,0.08,1.55,-1
E3252,8.02,0,77.125,-0.03,-0.7,-1
E3253,9.04,0,84.0,0.09,1.72,0
E3254,8.19,0,82.1875,-0.03,-1.1,0
E3255,8.88,0,87.5,0.05,0.17,0
E3256,8.06,0,76.0,-0.03,-0.04,-1
E3257,8.35,0,81.125,0.05,0.46,-1
E3258,7.48,0,80.125,-0.02,-0.01,0
E3259,8.71,0,88.1875,0.06,-0.1,0
E3260,7.98,0,83.75,0.08,1.73,0
E3261,9.32,0,90.75,0.03,-0.58,0
E3262,8.01,0,82.0625,0.03,-0.59,0
E3263,8.37,0,75.125,0.01,0.63,-1
E3264,7.97,0,76.875,-0.05,0.26,0
E3265,7.08,1,67.5625,0.06,1.08,0
E3266,5.58,1,48.6875,-0.18,-2.7,1
E3267,7.56,0,77.4375,0.02,-0.46,0
E3268,8.64,0,85.875,0.08,1.54,0
E3269,6.37,2,55.8125,-0.04,-0.39,-1
E3270,7.94,0,76.6875,0.05,1.01,0
E3271,8.34,0,80.5,-0.01,-0.89,-1
E3272,8.09,0,72.4375,-0.05,-0.72,0
E3273,8.12,0,74.125,0.06,0.5,0
E3274,8.2,0,74.0,0.03,1.23,0
E3275,8.28,0,75.75,0.08,1.84,0
E3276,7.51,1,64.4375,0.06,0.98,0
E3277,9.09,0,84.3125,0.13,2.13,-1
E3278,9.24,0,84.5625,0.07,0.97,0
E3279,7.49,0,70.9375,-0.03,0.22,-1
E3280,5.75,0,71.5625,0.06,1.2,0
E3281,9.03,0,80.9375,0.07,0.25,0
E3282,8.98,0,87.0625,0.03,0.28,0
E3283,6.52,0,71.6875,0.07,0.48,-1
